ens_tid,target_tfs_filename,before TSS,after TSS,tfs to plot,pval,pval_c
ENST00000347401,,-2245,2295,10,1,0.1
ENST00000684597,,1663,-1613,10,1,0.1
ENST00000429898,,164,-114,10,1,0.1
ENST00000436965,,431,-381,10,1,0.1
ENST00000415753,,838,-788,10,1,0.1
ENST00000415753,,-1142,1192,10,1,0.1
ENST00000415753,,-2021,2071,10,1,0.1
ENST00000415753,,-2243,2293,10,1,0.1
ENST00000434770,,821,-771,10,1,0.1
ENST00000165524,,2378,-2328,10,1,0.1
ENST00000308482,,445,-395,10,1,0.1
ENST00000308482,,-732,782,10,1,0.1
ENST00000308482,,-1056,1106,10,1,0.1
ENST00000308482,,-2301,2351,10,1,0.1
ENST00000308482,,-2358,2408,10,1,0.1
ENST00000289175,,1992,-1942,10,1,0.1
ENST00000289175,,1023,-973,10,1,0.1
ENST00000289175,,28,22,10,1,0.1
ENST00000392000,,-1076,1126,10,1,0.1
ENST00000392000,,-1386,1436,10,1,0.1
ENST00000392000,,-1437,1487,10,1,0.1
ENST00000392000,,-1439,1489,10,1,0.1
ENST00000392000,,-2167,2217,10,1,0.1
ENST00000403885,,-2197,2247,10,1,0.1
ENST00000434655,,432,-382,10,1,0.1
ENST00000434137,,1387,-1337,10,1,0.1
ENST00000440143,,-218,268,10,1,0.1
ENST00000409169,,-667,717,10,1,0.1
ENST00000612395,,13,37,10,1,0.1
ENST00000546354,,954,-904,10,1,0.1
ENST00000344233,,1376,-1326,10,1,0.1
ENST00000417803,,-2036,2086,10,1,0.1
ENST00000417803,,-1251,1301,10,1,0.1
ENST00000417803,,-1158,1208,10,1,0.1
ENST00000417803,,-1116,1166,10,1,0.1
ENST00000436051,,1320,-1270,10,1,0.1
ENST00000436051,,1763,-1713,10,1,0.1
ENST00000454542,,319,-269,10,1,0.1
ENST00000446876,,-1505,1555,10,1,0.1
ENST00000419408,,-2349,2399,10,1,0.1
ENST00000319423,,601,-551,10,1,0.1
ENST00000607357,,-1531,1581,10,1,0.1
ENST00000319460,,-1266,1316,10,1,0.1
ENST00000319460,,-853,903,10,1,0.1
ENST00000391989,,88,-38,10,1,0.1
ENST00000391989,,1237,-1187,10,1,0.1
ENST00000391989,,1272,-1222,10,1,0.1
ENST00000264039,,1984,-1934,10,1,0.1
ENST00000420138,,1228,-1178,10,1,0.1
ENST00000426280,,-1073,1123,10,1,0.1
ENST00000427506,,-93,143,10,1,0.1
ENST00000425056,,-2171,2221,10,1,0.1
ENST00000455111,,-1062,1112,10,1,0.1
ENST00000403283,,1349,-1299,10,1,0.1
ENST00000451363,,-446,496,10,1,0.1
ENST00000451363,,-711,761,10,1,0.1
ENST00000437406,,-1672,1722,10,1,0.1
ENST00000432084,,1356,-1306,10,1,0.1
ENST00000432084,,-182,232,10,1,0.1
ENST00000432084,,-1045,1095,10,1,0.1
ENST00000319838,,1151,-1101,10,1,0.1
ENST00000430267,,239,-189,10,1,0.1
